uf	municipio	total	quantidade	percentual
AC	ACRELANDIA	455	0	0.00
AC	ASSIS BRASIL	183	0	0.00
AC	BRASILEIA	596	3	0.50
AC	BUJARI	337	4	1.19
AC	CAPIXABA	226	1	0.44
AC	CRUZEIRO DO SUL	5352	33	0.62
AC	EPITACIOLANDIA	434	3	0.69
AC	FEIJO	670	23	3.43
AC	JORDAO	113	0	0.00
AC	MANCIO LIMA	651	9	1.38
AC	MANOEL URBANO	158	3	1.90
AC	MARECHAL THAUMATURGO	358	6	1.68
AC	PLACIDO DE CASTRO	672	5	0.74
AC	PORTO ACRE	595	4	0.67
AC	PORTO WALTER	127	1	0.79
AC	RIBRANCO	1	0	0.00
AC	RIO BRACO	1	0	0.00
AC	RIO BRANCO	30779	192	0.62
AC	RIO BRANO	1	0	0.00
AC	RODRIGUES ALVES	250	2	0.80
AC	SANTA ROSA DO PURUS	42	2	4.76
AC	SENA MADUREIRA	1431	1	0.07
AC	SENADOR GUIOMARD	1298	2	0.15
AC	TARAUACA	842	12	1.43
AC	XAPURI	717	2	0.28
AL	AGUA BRANCA	705	4	0.57
AL	ANADIA	329	3	0.91
AL	ARAPIRACA	8591	48	0.56
AL	ATALAIA	551	2	0.36
AL	BARRA DE SANTO ANTONIO	253	1	0.40
AL	BARRA DE SAO MIGUEL	156	5	3.21
AL	BATALHA	446	3	0.67
AL	BELEM	117	0	0.00
AL	BELO MONTE	52	0	0.00
AL	BOCA DA MATA	854	3	0.35
AL	BRANQUINHA	95	0	0.00
AL	CACIMBINHAS	131	2	1.53
AL	CAJUEIRO	320	0	0.00
AL	CAMPESTRE	51	0	0.00
AL	CAMPO ALEGRE	677	1	0.15
AL	CAMPO GRANDE	194	3	1.55
AL	CANAPI	225	0	0.00
AL	CAPELA	287	2	0.70
AL	CARNEIROS	87	0	0.00
AL	CHA PRETA	113	4	3.54
AL	COITE DO NOIA	252	2	0.79
AL	COLONIA LEOPOLDINA	315	3	0.95
AL	COQUEIRO SECO	125	0	0.00
AL	CORURIPE	879	4	0.46
AL	CRAIBAS	448	2	0.45
AL	DELMIRO GOUVEIA	1958	11	0.56
AL	DOIS RIACHOS	183	0	0.00
AL	ESTRELA DE ALAGOAS	150	0	0.00
AL	FEIRA GRANDE	411	6	1.46
AL	FELIZ DESERTO	51	0	0.00
AL	FLEXEIRAS	147	1	0.68
AL	GIRAU DO PONCIANO	938	0	0.00
AL	IBATEGUARA	168	1	0.60
AL	IGACI	412	3	0.73
AL	IGREJA NOVA	208	3	1.44
AL	INHAPI	204	11	5.39
AL	JACARE DOS HOMENS	83	0	0.00
AL	JACUIPE	51	4	7.84
AL	JAPARATINGA	71	0	0.00
AL	JARAMATAIA	138	0	0.00
AL	JEQUIA DA PRAIA	160	1	0.63
AL	JOAQUIM GOMES	280	17	6.07
AL	JUNDIA	75	0	0.00
AL	JUNQUEIRO	588	1	0.17
AL	LAGOA DA CANOA	585	2	0.34
AL	LIMOEIRO DE ANADIA	582	0	0.00
AL	MACEIO	41118	345	0.84
AL	MACIO	1	0	0.00
AL	MAJOR ISIDORO	203	0	0.00
AL	MAR VERMELHO	137	0	0.00
AL	MARAGOGI	331	2	0.60
AL	MARAVILHA	251	0	0.00
AL	MARECHAL DEODORO	923	7	0.76
AL	MARIBONDO	349	2	0.57
AL	MATA GRANDE	170	2	1.18
AL	MATRIZ DE CAMARAGIBE	449	2	0.45
AL	MESSIAS	383	3	0.78
AL	MINADOR DO NEGRAO	58	0	0.00
AL	MONTEIROPOLIS	85	0	0.00
AL	MURICI	620	16	2.58
AL	NOVO LINO	95	0	0.00
AL	OLHO D AGUA DAS FLORES	339	0	0.00
AL	OLHO D AGUA DO CASADO	133	1	0.75
AL	OLHO D AGUA GRANDE	78	1	1.28
AL	OLIVENCA	119	1	0.84
AL	OURO BRANCO	193	0	0.00
AL	PALESTINA	70	0	0.00
AL	PALMEIRA DOS INDIOS	2143	49	2.29
AL	PAO DE ACUCAR	341	3	0.88
AL	PARICONHA	284	48	16.90
AL	PARIPUEIRA	296	1	0.34
AL	PASSO DE CAMARAGIBE	168	1	0.60
AL	PAULO JACINTO	245	1	0.41
AL	PENEDO	1566	17	1.09
AL	PIACABUCU	282	2	0.71
AL	PILAR	667	7	1.05
AL	PINDOBA	68	0	0.00
AL	PIRANHAS	537	5	0.93
AL	POCO DAS TRINCHEIRAS	123	0	0.00
AL	PORTO CALVO	400	3	0.75
AL	PORTO DE PEDRAS	105	2	1.90
AL	PORTO REAL DO COLEGIO	360	27	7.50
AL	QUEBRANGULO	294	2	0.68
AL	RIO LARGO	2372	20	0.84
AL	ROTEIRO	50	0	0.00
AL	SANTA LUZIA DO NORTE	214	3	1.40
AL	SANTANA DO IPANEMA	1018	7	0.69
AL	SANTANA DO MUDAU	1	0	0.00
AL	SANTANA DO MUNDAU	185	1	0.54
AL	SAO BRAS	141	1	0.71
AL	SAO JOSE DA LAJE	502	6	1.20
AL	SAO JOSE DA TAPERA	453	0	0.00
AL	SAO LUIS DO QUITUNDE	475	5	1.05
AL	SAO MIGUEL DOS CAMPOS	1375	8	0.58
AL	SAO MIGUEL DOS MILAGRES	60	0	0.00
AL	SAO SEBASTIAO	576	7	1.22
AL	SATUBA	351	2	0.57
AL	SENADOR RUI PALMEIRA	115	0	0.00
AL	TANQUE D ARCA	105	0	0.00
AL	TAQUARANA	426	1	0.23
AL	TEOTONIO VILELA	877	7	0.80
AL	TRAIPU	411	1	0.24
AL	UNIAO DOS PALMARES	1667	16	0.96
AL	VICOSA	879	1	0.11
AM	ALVARAES	151	6	3.97
AM	AMATURA	240	15	6.25
AM	ANAMA	115	4	3.48
AM	ANORI	154	0	0.00
AM	APUI	236	0	0.00
AM	ATALAIA DO NORTE	52	1	1.92
AM	AUTAZES	456	34	7.46
AM	BARCELOS	217	19	8.76
AM	BARREIRINHA	488	15	3.07
AM	BENJAMIN CONSTANT	596	219	36.74
AM	BERURI	209	0	0.00
AM	BOA VISTA DO RAMOS	265	0	0.00
AM	BOCA DO ACRE	559	9	1.61
AM	BORBA	387	10	2.58
AM	CAAPIRANGA	74	1	1.35
AM	CANUTAMA	284	1	0.35
AM	CARAUARI	189	2	1.06
AM	CAREIRO	428	7	1.64
AM	CAREIRO DA VARZEA	154	0	0.00
AM	COARI	1147	8	0.70
AM	CODAJAS	262	2	0.76
AM	EIRUNEPE	586	6	1.02
AM	ENVIRA	129	0	0.00
AM	FONTE BOA	253	0	0.00
AM	GUAJARA	303	4	1.32
AM	HUMAITA	853	8	0.94
AM	IPIXUNA	218	2	0.92
AM	IRANDUBA	675	8	1.19
AM	ITACOATIARA	2507	12	0.48
AM	ITAMARATI	94	2	2.13
AM	ITAPIRANGA	187	0	0.00
AM	JAPURA	44	5	11.36
AM	JURUA	32	0	0.00
AM	JUTAI	158	3	1.90
AM	LABREA	738	8	1.08
AM	MANACAPURU	2712	11	0.41
AM	MANAQUIRI	169	1	0.59
AM	MANAUS	102836	1156	1.12
AM	MANICORE	629	14	2.23
AM	MARAA	143	0	0.00
AM	MAUES	770	6	0.78
AM	NHAMUNDA	408	3	0.74
AM	NOVA OLINDA DO NORTE	308	6	1.95
AM	NOVO AIRAO	191	5	2.62
AM	NOVO ARIPUANA	344	1	0.29
AM	PARINTINS	3953	27	0.68
AM	PAUINI	146	5	3.42
AM	PRESIDENTE FIGUEIREDO	1141	11	0.96
AM	RIO PRETO DA EVA	389	4	1.03
AM	SANTA ISABEL DO RIO NEGRO	175	96	54.86
AM	SANTO ANTONIO DO ICA	252	58	23.02
AM	SAO GABRIEL DA CACHOEIRA	837	610	72.88
AM	SAO PAULO DE OLIVENCA	229	12	5.24
AM	SAO SEBASTIAO DO UATUMA	146	0	0.00
AM	SILVES	152	1	0.66
AM	TABATINGA	693	43	6.20
AM	TAPAUA	538	8	1.49
AM	TEFE	1265	16	1.26
AM	TONANTINS	196	2	1.02
AM	UARINI	142	3	2.11
AM	URUCARA	354	1	0.28
AM	URUCURITUBA	238	0	0.00
AP	AMAPA	183	0	0.00
AP	ANTANA	1	0	0.00
AP	CALCOENE	99	0	0.00
AP	CUTIAS	44	2	4.55
AP	FERREIRA GOMES	85	0	0.00
AP	ITAUBAL	41	0	0.00
AP	LARANJAL DO JARI	1119	4	0.36
AP	MACAPA	16636	99	0.60
AP	MAZAGAO	206	0	0.00
AP	OIAPOQUE	351	10	2.85
AP	PEDRA BRANCA DO AMAPARI	101	0	0.00
AP	PORTO GRANDE	262	2	0.76
AP	PRACUUBA	23	0	0.00
AP	SANTANA	6213	32	0.52
AP	SERRA DO NAVIO	44	0	0.00
AP	TARTARUGALZINHO	154	2	1.30
AP	VITORIA DO JARI	201	3	1.49
BA	ABAIRA	167	2	1.20
BA	ABARE	377	10	2.65
BA	ACAJUTIBA	324	3	0.93
BA	ADUSTINA	318	1	0.31
BA	AGUA FRIA	357	0	0.00
BA	AIQUARA	119	0	0.00
BA	ALAGOINHAS	5005	38	0.76
BA	ALCOBACA	469	3	0.64
BA	ALMADINA	209	1	0.48
BA	AMARGOSA	2119	10	0.47
BA	AMELIA RODRIGUES	638	2	0.31
BA	AMERICA DOURADA	245	0	0.00
BA	ANAGE	333	0	0.00
BA	ANDARAI	119	1	0.84
BA	ANDORINHA	257	4	1.56
BA	ANGICAL	200	0	0.00
BA	ANGUERA	211	0	0.00
BA	ANTAS	156	4	2.56
BA	ANTONIO CARDOSO	163	0	0.00
BA	ANTONIO GONCALVES	336	2	0.60
BA	APORA	203	1	0.49
BA	APUAREMA	158	1	0.63
BA	ARACAS	306	0	0.00
BA	ARACATU	222	0	0.00
BA	ARACI	483	8	1.66
BA	ARAMARI	178	3	1.69
BA	ARATACA	169	2	1.18
BA	ARATUIPE	82	2	2.44
BA	AURELINO LEAL	271	1	0.37
BA	BAIANOPOLIS	180	4	2.22
BA	BAIXA GRANDE	449	2	0.45
BA	BANZAE	118	18	15.25
BA	BARRA	326	5	1.53
BA	BARRA DA ESTIVA	563	2	0.36
BA	BARRA DO CHOCA	753	3	0.40
BA	BARRA DO MENDES	367	1	0.27
BA	BARRA DO ROCHA	136	1	0.74
BA	BARREIRAS	5533	47	0.85
BA	BARRO ALTO	269	3	1.12
BA	BARRO PRETO	184	0	0.00
BA	BARROCAS	158	0	0.00
BA	BELMONTE	125	1	0.80
BA	BELO CAMPO	321	3	0.93
BA	BIRITINGA	175	0	0.00
BA	BOA NOVA	228	3	1.32
BA	BOA VISTA DO TUPIM	223	0	0.00
BA	BOM JESUS DA LAPA	1282	13	1.01
BA	BOM JESUS DA SERRA	167	1	0.60
BA	BONINAL	167	0	0.00
BA	BONITO	323	2	0.62
BA	BOQUIRA	452	0	0.00
BA	BOTUPORA	319	4	1.25
BA	BREJOES	574	3	0.52
BA	BREJOLANDIA	101	0	0.00
BA	BROTAS DE MACAUBAS	224	2	0.89
BA	BRUMADO	2243	11	0.49
BA	BUERAREMA	450	7	1.56
BA	BURITIRAMA	93	1	1.08
BA	CAATIBA	109	0	0.00
BA	CABACEIRAS DO PARAGUACU	394	1	0.25
BA	CACHOEIRA	1472	8	0.54
BA	CACULE	815	4	0.49
BA	CAEM	150	3	2.00
BA	CAETANOS	94	2	2.13
BA	CAETITE	1683	9	0.53
BA	CAFARNAUM	267	2	0.75
BA	CAIRU	131	0	0.00
BA	CALDEIRAO GRANDE	317	0	0.00
BA	CAMACAN	987	19	1.93
BA	CAMACARI	7341	72	0.98
BA	CAMAMU	623	10	1.61
BA	CAMPO ALEGRE DE LOURDES	314	1	0.32
BA	CAMPO FORMOSO	1577	16	1.01
BA	CANAPOLIS	93	0	0.00
BA	CANARANA	473	2	0.42
BA	CANAVIEIRAS	803	4	0.50
BA	CANDEAL	102	0	0.00
BA	CANDEIAS	1351	7	0.52
BA	CANDIBA	472	0	0.00
BA	CANDIDO SALES	520	2	0.38
BA	CANSANCAO	343	3	0.87
BA	CANUDOS	122	1	0.82
BA	CAPELA DO ALTO ALEGRE	176	1	0.57
BA	CAPIM GROSSO	570	2	0.35
BA	CARAIBAS	163	1	0.61
BA	CARAVELAS	311	1	0.32
BA	CARDEAL DA SILVA	258	3	1.16
BA	CARINHANHA	678	1	0.15
BA	CASA NOVA	1307	12	0.92
BA	CASTRO ALVES	546	5	0.92
BA	CATOLANDIA	48	0	0.00
BA	CATU	1487	7	0.47
BA	CATURAMA	111	0	0.00
BA	CENTRAL	414	0	0.00
BA	CHORROCHO	207	2	0.97
BA	CICERO DANTAS	559	3	0.54
BA	CIPO	442	4	0.90
BA	COARACI	941	8	0.85
BA	COCOS	196	3	1.53
BA	CONCEICAO DA FEIRA	733	2	0.27
BA	CONCEICAO DO ALMEIDA	504	1	0.20
BA	CONCEICAO DO COITE	1608	16	1.00
BA	CONCEICAO DO JACUIPE	940	1	0.11
BA	CONDE	321	6	1.87
BA	CONDEUBA	278	1	0.36
BA	CONTENDAS DO SINCORA	71	1	1.41
BA	CORACAO DE MARIA	731	1	0.14
BA	CORDEIROS	290	0	0.00
BA	CORIBE	241	2	0.83
BA	CORONEL JOAO SA	288	0	0.00
BA	CORRENTINA	528	4	0.76
BA	COTEGIPE	213	3	1.41
BA	CRAVOLANDIA	190	4	2.11
BA	CRISOPOLIS	256	1	0.39
BA	CRISTOPOLIS	302	0	0.00
BA	CRUZ DAS ALMAS	4641	22	0.47
BA	CURACA	745	17	2.28
BA	DARIO MEIRA	171	0	0.00
BA	DIAS D AVILA	1500	12	0.80
BA	DOM BASILIO	211	0	0.00
BA	DOM MACEDO COSTA	127	0	0.00
BA	ELISIO MEDRADO	262	2	0.76
BA	ENCRUZILHADA	189	0	0.00
BA	ENTRE RIOS	971	9	0.93
BA	ERICO CARDOSO	139	0	0.00
BA	ESPLANADA	405	2	0.49
BA	EUCLIDES DA CUNHA	835	11	1.32
BA	EUNAPOLI	1	0	0.00
BA	EUNAPOLIS	2925	49	1.68
BA	FATIMA	439	0	0.00
BA	FEIRA DA MATA	151	1	0.66
BA	FEIRA DE SANTAN	1	0	0.00
BA	FEIRA DE SANTANA	25985	133	0.51
BA	FEIRA DE SNTANA	1	0	0.00
BA	FEIRA DESANTANA	1	0	0.00
BA	FILADELFIA	454	8	1.76
BA	FIRMINO ALVES	131	0	0.00
BA	FLORESTA AZUL	181	1	0.55
BA	FORMOSA DO RIO PRETO	358	1	0.28
BA	GANDU	853	4	0.47
BA	GAVIAO	90	3	3.33
BA	GENTIO DO OURO	186	1	0.54
BA	GLORIA	205	3	1.46
BA	GONGOGI	74	0	0.00
BA	GOVERNADOR MANGABEIRA	775	0	0.00
BA	GUAJERU	232	1	0.43
BA	GUANAMBI	3540	12	0.34
BA	GUARATINGA	243	0	0.00
BA	HELIOPOLIS	320	0	0.00
BA	IACU	342	6	1.75
BA	IBIASSUCE	429	3	0.70
BA	IBICARAI	587	2	0.34
BA	IBICOARA	186	3	1.61
BA	IBICUI	238	2	0.84
BA	IBIPEBA	272	0	0.00
BA	IBIPITANGA	239	0	0.00
BA	IBIQUERA	38	0	0.00
BA	IBIRAPITANGA	293	1	0.34
BA	IBIRAPUA	178	2	1.12
BA	IBIRATAIA	341	2	0.59
BA	IBITIARA	237	6	2.53
BA	IBITITA	452	1	0.22
BA	IBOTIRAMA	807	24	2.97
BA	ICHU	180	2	1.11
BA	IGAPORA	436	1	0.23
BA	IGRAPIUNA	252	0	0.00
BA	IGUAI	298	0	0.00
BA	ILHEUS	10221	194	1.90
BA	INHAMBUPE	640	9	1.41
BA	IPECAETA	208	6	2.88
BA	IPIAU	1479	8	0.54
BA	IPIRA	815	4	0.49
BA	IPUPIARA	119	1	0.84
BA	IRAJUBA	69	0	0.00
BA	IRAMAIA	110	0	0.00
BA	IRAQUARA	257	3	1.17
BA	IRARA	826	1	0.12
BA	IRECE	2962	10	0.34
BA	ITABELA	434	7	1.61
BA	ITABERABA	1689	8	0.47
BA	ITABUNA	10980	66	0.60
BA	ITACARE	419	2	0.48
BA	ITAETE	76	1	1.32
BA	ITAGI	234	0	0.00
BA	ITAGIBA	198	0	0.00
BA	ITAGIMIRIM	129	4	3.10
BA	ITAGUACU DA BAHIA	147	2	1.36
BA	ITAJU DO COLONIA	140	4	2.86
BA	ITAJUIPE	765	4	0.52
BA	ITAMARAJU	1287	10	0.78
BA	ITAMARI	98	0	0.00
BA	ITAMBE	599	8	1.34
BA	ITANAGRA	79	0	0.00
BA	ITANHEM	419	0	0.00
BA	ITAPARICA	451	0	0.00
BA	ITAPE	199	0	0.00
BA	ITAPEBI	95	1	1.05
BA	ITAPETINGA	2512	13	0.52
BA	ITAPICURU	261	2	0.77
BA	ITAPITANGA	201	1	0.50
BA	ITAQUARA	102	1	0.98
BA	ITARANTIM	145	0	0.00
BA	ITARICA	1	0	0.00
BA	ITATIM	131	2	1.53
BA	ITIRUCU	317	1	0.32
BA	ITIUBA	412	3	0.73
BA	ITORORO	346	2	0.58
BA	ITUACU	334	3	0.90
BA	ITUBERA	399	2	0.50
BA	IUIU	283	0	0.00
BA	JABORANDI	128	0	0.00
BA	JACARACI	288	0	0.00
BA	JACOBINA	2865	19	0.66
BA	JAGUAQUARA	971	5	0.51
BA	JAGUARARI	804	4	0.50
BA	JAGUARIPE	105	1	0.95
BA	JANDAIRA	74	2	2.70
BA	JAZEIRO	1	0	0.00
BA	JEQUIE	5811	32	0.55
BA	JEREMOABO	510	1	0.20
BA	JIQUIRICA	471	5	1.06
BA	JITAUNA	318	0	0.00
BA	JOAO DOURADO	643	4	0.62
BA	JUAZEIRO	10880	88	0.81
BA	JUCURUCU	59	0	0.00
BA	JUSSARA	323	2	0.62
BA	JUSSARI	91	0	0.00
BA	JUSSIAPE	147	0	0.00
BA	LAFAIETE COUTINHO	81	0	0.00
BA	LAGOA REAL	263	0	0.00
BA	LAJE	507	1	0.20
BA	LAJEDAO	97	0	0.00
BA	LAJEDINHO	28	0	0.00
BA	LAJEDO DO TABOCAL	140	1	0.71
BA	LAMARAO	75	0	0.00
BA	LAPAO	596	2	0.34
BA	LAURO DE FREITAS	7167	33	0.46
BA	LENCOIS	209	1	0.48
BA	LICINIO DE ALMEIDA	343	1	0.29
BA	LIVRAMENTO DE NOSSA SENHORA	931	5	0.54
BA	LUIS EDUARDO MAGALHAES	1620	12	0.74
BA	MACAJUBA	117	0	0.00
BA	MACARANI	276	0	0.00
BA	MACAUBAS	893	3	0.34
BA	MACURURE	47	1	2.13
BA	MADRE DE DEUS	309	1	0.32
BA	MAETINGA	154	0	0.00
BA	MAIQUINIQUE	144	1	0.69
BA	MAIRI	332	3	0.90
BA	MALHADA	339	2	0.59
BA	MALHADA DE PEDRAS	157	0	0.00
BA	MANOEL VITORINO	201	2	1.00
BA	MANSIDAO	118	0	0.00
BA	MARACAS	678	2	0.29
BA	MARAGOGIPE	709	8	1.13
BA	MARAU	163	2	1.23
BA	MARCIONILIO SOUZA	220	3	1.36
BA	MASCOTE	166	0	0.00
BA	MATA DE SAO JOAO	685	2	0.29
BA	MATINA	258	1	0.39
BA	MEDEIROS NETO	465	5	1.08
BA	MIGUEL CALMON	695	0	0.00
BA	MILAGRES	309	0	0.00
BA	MIRANGABA	159	0	0.00
BA	MIRANTE	104	1	0.96
BA	MONTE SANTO	701	5	0.71
BA	MORPARA	149	0	0.00
BA	MORRO DO CHAPEU	679	8	1.18
BA	MORTUGABA	157	0	0.00
BA	MUCUGE	185	1	0.54
BA	MUCURI	1002	10	1.00
BA	MULUNGU DO MORRO	140	0	0.00
BA	MUNDO NOVO	358	2	0.56
BA	MUNIZ FERREIRA	166	2	1.20
BA	MUQUEM DE SAO FRANCISCO	132	0	0.00
BA	MURITIBA	1058	2	0.19
BA	MUTUIPE	1191	3	0.25
BA	NAZARE	518	7	1.35
BA	NILO PECANHA	126	0	0.00
BA	NORDESTINA	97	0	0.00
BA	NOVA CANAA	388	1	0.26
BA	NOVA FATIMA	209	3	1.44
BA	NOVA IBIA	95	0	0.00
BA	NOVA ITARANA	115	1	0.87
BA	NOVA REDENCAO	119	1	0.84
BA	NOVA SOURE	393	5	1.27
BA	NOVA VICOSA	768	9	1.17
BA	NOVO HORIZONTE	116	1	0.86
BA	NOVO TRIUNFO	80	0	0.00
BA	OLINDINA	239	2	0.84
BA	OLIVEIRA DOS BREJINHOS	414	2	0.48
BA	OURICANGAS	178	1	0.56
BA	OUROLANDIA	167	1	0.60
BA	PALMAS DE MONTE ALTO	683	4	0.59
BA	PALMEIRAS	160	1	0.63
BA	PARAMIRIM	663	5	0.75
BA	PARATINGA	520	2	0.38
BA	PARIPIRANGA	671	5	0.75
BA	PAU BRASIL	376	55	14.63
BA	PAULO AFONSO	3311	57	1.72
BA	PE DE SERRA	309	2	0.65
BA	PEDRAO	108	0	0.00
BA	PEDRO ALEXANDRE	79	0	0.00
BA	PIATA	293	3	1.02
BA	PILAO ARCADO	210	3	1.43
BA	PINDAI	448	1	0.22
BA	PINDOBACU	511	5	0.98
BA	PINTADAS	251	3	1.20
BA	PIRAI DO NORTE	81	0	0.00
BA	PIRIPA	198	0	0.00
BA	PIRITIBA	286	4	1.40
BA	PLANALTINO	71	0	0.00
BA	PLANALTO	382	1	0.26
BA	POCOES	1461	3	0.21
BA	POJUCA	1268	3	0.24
BA	PONTO NOVO	355	2	0.56
BA	PORTO SEGURO	2461	110	4.47
BA	POTIRAGUA	161	0	0.00
BA	PRADO	421	27	6.41
BA	PRESIDENTE DUTRA	423	3	0.71
BA	PRESIDENTE JANIO QUADROS	183	0	0.00
BA	PRESIDENTE TANCREDO NEVES	607	1	0.16
BA	QUEIMADAS	277	2	0.72
BA	QUIJINGUE	315	1	0.32
BA	QUIXABEIRA	78	0	0.00
BA	RAFAEL JAMBEIRO	230	0	0.00
BA	REMANSO	972	2	0.21
BA	RETIROLANDIA	249	2	0.80
BA	RIACHAO DAS NEVES	337	1	0.30
BA	RIACHAO DO JACUIPE	1116	10	0.90
BA	RIACHO DE SANTANA	995	8	0.80
BA	RIACHO DEANTANA	1	0	0.00
BA	RIBEIRA DO AMPARO	183	0	0.00
BA	RIBEIRA DO POMBAL	657	9	1.37
BA	RIBEIRAO DO LARGO	88	1	1.14
BA	RIO DE CONTAS	279	6	2.15
BA	RIO DO ANTONIO	275	1	0.36
BA	RIO DO PIRES	188	0	0.00
BA	RIO REAL	997	3	0.30
BA	RODELAS	222	62	27.93
BA	RUY BARBOSA	533	1	0.19
BA	RUYBARBOSA	1	0	0.00
BA	SALINAS DA MARGARIDA	187	0	0.00
BA	SALVADOR	114675	722	0.63
BA	SANTA ARIA DA VITORIA	1	0	0.00
BA	SANTA BARBARA	303	1	0.33
BA	SANTA BRIGIDA	201	1	0.50
BA	SANTA CRUZ CABRALIA	393	63	16.03
BA	SANTA CRUZ DA VITORIA	123	0	0.00
BA	SANTA INES	400	3	0.75
BA	SANTA LUZIA	158	0	0.00
BA	SANTA MARIA DA VITORIA	775	6	0.77
BA	SANTA RITA DE CASSIA	422	4	0.95
BA	SANTA TERESINHA	233	1	0.43
BA	SANTALUZ	832	3	0.36
BA	SANTANA	384	0	0.00
BA	SANTANOPOLIS	142	1	0.70
BA	SANTO AMARO	1239	5	0.40
BA	SANTO ANTONIO DE JESUS	5015	24	0.48
BA	SANTO ESTEVAO	1192	4	0.34
BA	SAO DESIDERIO	303	2	0.66
BA	SAO DOMINGOS	158	0	0.00
BA	SAO FELIPE	643	2	0.31
BA	SAO FELIX	429	0	0.00
BA	SAO FELIX DO CORIBE	311	4	1.29
BA	SAO FRANCISCO DO CONDE	490	0	0.00
BA	SAO GABRIEL	541	2	0.37
BA	SAO GONCALO DOS CAMPOS	1197	3	0.25
BA	SAO JOSE DA VITORIA	102	1	0.98
BA	SAO JOSE DO JACUIPE	109	1	0.92
BA	SAO MIGUEL DAS MATAS	206	0	0.00
BA	SAO SEBASTIAO DO PASSE	716	2	0.28
BA	SAPEACU	727	4	0.55
BA	SATIRO DIAS	225	4	1.78
BA	SAUBARA	150	1	0.67
BA	SAUDE	251	2	0.80
BA	SEABRA	985	3	0.30
BA	SEBASTIAO LARANJEIRAS	220	1	0.45
BA	SENHOR DO BONFIM	3553	33	0.93
BA	SENTO SE	437	6	1.37
BA	SERRA DO RAMALHO	275	7	2.55
BA	SERRA DOURADA	163	0	0.00
BA	SERRA PRETA	361	2	0.55
BA	SERRINHA	1929	10	0.52
BA	SERROLANDIA	270	0	0.00
BA	SIMOES FILHO	3745	30	0.80
BA	SITIO DO MATO	111	1	0.90
BA	SITIO DO QUINTO	198	0	0.00
BA	SOBRADINHO	933	22	2.36
BA	SOUTO SOARES	129	0	0.00
BA	TABOCAS DO BREJO VELHO	117	0	0.00
BA	TANHACU	228	4	1.75
BA	TANQUE NOVO	370	2	0.54
BA	TANQUINHO	168	1	0.60
BA	TAPEROA	307	2	0.65
BA	TAPIRAMUTA	396	2	0.51
BA	TEIXEIRA DE FREITAS	4611	45	0.98
BA	TEODORO SAMPAIO	220	0	0.00
BA	TEOFILANDIA	233	1	0.43
BA	TEOLANDIA	256	1	0.39
BA	TERRA NOVA	281	0	0.00
BA	TREMEDAL	150	0	0.00
BA	TUCANO	1157	10	0.86
BA	UAUA	642	5	0.78
BA	UBAIRA	667	3	0.45
BA	UBAITABA	513	0	0.00
BA	UBATA	504	5	0.99
BA	UIBAI	433	1	0.23
BA	UMBURANAS	108	0	0.00
BA	UNA	635	4	0.63
BA	URANDI	416	2	0.48
BA	URUCUCA	615	4	0.65
BA	UTINGA	372	1	0.27
BA	VALENCA	2463	22	0.89
BA	VALENTE	723	4	0.55
BA	VARZEA DA ROCA	187	0	0.00
BA	VARZEA DO POCO	145	0	0.00
BA	VARZEA NOVA	373	2	0.54
BA	VARZEDO	249	0	0.00
BA	VERA CRUZ	779	1	0.13
BA	VERA CUZ	1	0	0.00
BA	VEREDA	82	1	1.22
BA	VITORIA DA CNQUISTA	1	0	0.00
BA	VITORIA DA CONQUISTA	14100	68	0.48
BA	WAGNER	121	0	0.00
BA	WANDERLEY	214	0	0.00
BA	WENCESLAU GUIMARAES	214	4	1.87
BA	XIQUE-XIQUE	1023	11	1.08
CE	ABAIARA	232	1	0.43
CE	ACARAPE	762	0	0.00
CE	ACARAU	2253	13	0.58
CE	ACOPIARA	1417	9	0.64
CE	AIUABA	283	1	0.35
CE	ALCANTARAS	320	1	0.31
CE	ALTANEIRA	238	1	0.42
CE	ALTO SANTO	334	0	0.00
CE	AMONTADA	1133	8	0.71
CE	ANTONINA DO NORTE	178	1	0.56
CE	APUIARES	497	11	2.21
CE	AQUIRAZ	1688	19	1.13
CE	ARACAI	1	0	0.00
CE	ARACANAU	1	0	0.00
CE	ARACATI	2608	20	0.77
CE	ARACOIABA	1054	0	0.00
CE	ARARENDA	242	0	0.00
CE	ARARIPE	452	2	0.44
CE	ARATUBA	583	34	5.83
CE	ARNEIROZ	203	0	0.00
CE	ASSARE	539	4	0.74
CE	AURORA	1017	3	0.29
CE	BAIXIO	323	0	0.00
CE	BANABUIU	464	1	0.22
CE	BARBALHA	2626	25	0.95
CE	BARREIRA	782	0	0.00
CE	BARRO	934	5	0.54
CE	BARROQUINHA	474	2	0.42
CE	BATURITE	1703	9	0.53
CE	BEBERIBE	1627	12	0.74
CE	BELA CRUZ	933	4	0.43
CE	BOA VIAGEM	1426	9	0.63
CE	BREJO SANT	1	0	0.00
CE	BREJO SANTO	2172	13	0.60
CE	CAMOCIM	2528	11	0.44
CE	CAMPOS SALES	865	8	0.92
CE	CANINDE	3146	34	1.08
CE	CAPISTRANO	785	7	0.89
CE	CARIDADE	372	2	0.54
CE	CARIRE	460	2	0.43
CE	CARIRIACU	610	4	0.66
CE	CARIUS	483	5	1.04
CE	CARNAUBAL	470	2	0.43
CE	CASCAVEL	2561	17	0.66
CE	CATARINA	246	2	0.81
