uf	municipio	total	quantidade	percentual
SP	LINDOIA	140	34	24.29
SP	LINS	1547	391	25.27
SP	LORENA	1780	389	21.85
SP	LOURDES	64	12	18.75
SP	LOUVEIRA	762	220	28.87
SP	LUCELIA	254	59	23.23
SP	LUCIANOPOLIS	70	24	34.29
SP	LUIS ANTONIO	258	71	27.52
SP	LUIZIANIA	119	37	31.09
SP	LUPERCIO	64	12	18.75
SP	LUTECIA	59	13	22.03
SP	MACATUBA	450	124	27.56
SP	MACAUBAL	195	21	10.77
SP	MACEDONIA	72	10	13.89
SP	MAGDA	70	17	24.29
SP	MAIRINQUE	1160	381	32.84
SP	MAIRIPORA	1598	401	25.09
SP	MANDURI	142	14	9.86
SP	MARABA PAULISTA	41	8	19.51
SP	MARACAI	270	56	20.74
SP	MARAPOAMA	36	7	19.44
SP	MARIAPOLIS	23	7	30.43
SP	MARILIA	4657	1082	23.23
SP	MARINOPOLIS	58	12	20.69
SP	MARTINOPOLIS	375	85	22.67
SP	MATAO	2031	490	24.13
SP	MAUA	8932	3058	34.24
SP	MENDONCA	62	11	17.74
SP	MERIDIANO	103	11	10.68
SP	MESOPOLIS	51	14	27.45
SP	MIANDOPOLIS	1	0	0.00
SP	MIGUELOPOLIS	473	123	26.00
SP	MINEIROS DO TIETE	158	39	24.68
SP	MIRA ESTRELA	67	14	20.90
SP	MIRACATU	580	196	33.79
SP	MIRANDOPOLIS	609	134	22.00
SP	MIRANTE DO PARANAPANEMA	457	159	34.79
SP	MIRASSOL	1059	177	16.71
SP	MIRASSOLANDIA	38	10	26.32
SP	MOCOCA	1336	227	16.99
SP	MOGI DAS CRUES	1	1	100.00
SP	MOGI DAS CRUZES	9305	2306	24.78
SP	MOGI GUACU	3098	459	14.82
SP	MOJI MIRIM	1970	291	14.77
SP	MOMBUCA	66	14	21.21
SP	MONCOES	42	4	9.52
SP	MONGAGUA	1059	334	31.54
SP	MONTE ALEGRE DO SUL	129	10	7.75
SP	MONTE ALTO	1004	158	15.74
SP	MONTE APRAZIVEL	334	53	15.87
SP	MONTE AZUL PAULISTA	377	46	12.20
SP	MONTE CASTELO	63	20	31.75
SP	MONTE MOR	1223	428	35.00
SP	MONTEIRO LOBATO	46	10	21.74
SP	MORRO AGUDO	567	204	35.98
SP	MORUNGABA	234	52	22.22
SP	MOTUCA	77	26	33.77
SP	MURUTINGA DO SUL	86	23	26.74
SP	NANTES	53	14	26.42
SP	NARANDIBA	85	38	44.71
SP	NATIVIDADE DA SERRA	64	12	18.75
SP	NAZARE PAULISTA	493	68	13.79
SP	NEVES PAULISTA	141	21	14.89
SP	NHANDEARA	209	24	11.48
SP	NIPOA	34	7	20.59
SP	NOVA ALIANCA	71	6	8.45
SP	NOVA CAMPINA	142	15	10.56
SP	NOVA CANAA PAULISTA	25	6	24.00
SP	NOVA CASTILHO	31	9	29.03
SP	NOVA EUROPA	185	39	21.08
SP	NOVA GRANADA	342	73	21.35
SP	NOVA GUATAPORANGA	13	0	0.00
SP	NOVA INDEPENDENCIA	47	24	51.06
SP	NOVA LUZITANIA	78	21	26.92
SP	NOVA ODESSA	1037	228	21.99
SP	NOVAIS	58	23	39.66
SP	NOVO HORIZONTE	715	78	10.91
SP	NUPORANGA	126	17	13.49
SP	OCAUCU	52	8	15.38
SP	OLEO	45	5	11.11
SP	OLIMPIA	967	172	17.79
SP	ONDA VERDE	38	11	28.95
SP	ORIENTE	100	28	28.00
SP	ORINDIUVA	102	34	33.33
SP	ORLANDIA	1297	370	28.53
SP	OSASCO	15636	5119	32.74
SP	OSCAR BRESSANE	57	17	29.82
SP	OSVALDO CRUZ	513	121	23.59
SP	OURINHOS	2073	430	20.74
SP	OURO VERDE	91	26	28.57
SP	OUROESTE	139	20	14.39
SP	PACAEMBU	162	44	27.16
SP	PALESTINA	175	39	22.29
SP	PALMARES PAULISTA	104	28	26.92
SP	PALMEIRA D OESTE	305	52	17.05
SP	PALMITAL	467	61	13.06
SP	PANORAMA	196	64	32.65
SP	PARAGUACU PAULISTA	901	226	25.08
SP	PARAIBUNA	327	70	21.41
SP	PARAISO	78	9	11.54
SP	PARANAPANEMA	469	82	17.48
SP	PARANAPUA	74	20	27.03
SP	PARAPUA	127	30	23.62
SP	PARDINHO	72	14	19.44
SP	PARIQUERA-ACU	508	145	28.54
SP	PARISI	27	7	25.93
SP	PATROCINIO PAULISTA	279	58	20.79
SP	PAULICEIA	73	23	31.51
SP	PAULINIA	1511	396	26.21
SP	PAULISTANIA	36	10	27.78
SP	PAULO DE FARIA	174	40	22.99
SP	PEDERNEIRAS	983	218	22.18
SP	PEDRA BELA	122	22	18.03
SP	PEDRANOPOLIS	38	2	5.26
SP	PEDREGULHO	322	73	22.67
SP	PEDREIRA	880	178	20.23
SP	PEDRINHAS PAULISTA	55	10	18.18
SP	PEDRO DE TOLEDO	118	44	37.29
SP	PENAPOLIS	1353	266	19.66
SP	PEREIRA BARRETO	613	186	30.34
SP	PEREIRAS	120	18	15.00
SP	PERUIBE	1717	594	34.60
SP	PIACATU	130	34	26.15
SP	PIEDADE	1244	165	13.26
SP	PILAR DO SUL	926	169	18.25
SP	PINDAMONHANGABA	3232	830	25.68
SP	PINDORAMA	185	31	16.76
SP	PINHALZINHO	348	77	22.13
SP	PIQUEROBI	82	30	36.59
SP	PIQUETE	279	71	25.45
SP	PIRACAIA	661	118	17.85
SP	PIRACICABA	6927	1207	17.42
SP	PIRAJU	746	72	9.65
SP	PIRAJUI	495	86	17.37
SP	PIRANGI	219	26	11.87
SP	PIRAPORA DO BOM JESUS	289	117	40.48
SP	PIRAPOZINHO	658	206	31.31
SP	PIRASSUNUNGA	1961	376	19.17
SP	PIRATININGA	167	26	15.57
SP	PITANGUEIRAS	869	265	30.49
SP	PLANALTO	71	11	15.49
SP	PLATINA	52	22	42.31
SP	POA	3113	1101	35.37
SP	POLONI	61	6	9.84
SP	POMPEIA	346	83	23.99
SP	PONGAI	77	3	3.90
SP	PONTAL	799	348	43.55
SP	PONTALINDA	53	17	32.08
SP	PONTES GESTAL	53	9	16.98
SP	POPULINA	65	12	18.46
SP	PORANGABA	119	13	10.92
SP	PORTO FELIZ	1065	167	15.68
SP	PORTO FERREIRA	1748	366	20.94
SP	POTIM	307	72	23.45
SP	POTIRENDABA	252	30	11.90
SP	PRACINHA	22	9	40.91
SP	PRADOPOLIS	290	65	22.41
SP	PRAIA GRANDE	5215	1803	34.57
SP	PRATANIA	53	12	22.64
SP	PRESDENTE PRUDENTE	1	0	0.00
SP	PRESIDENTE ALVES	80	12	15.00
SP	PRESIDENTE BERNARDES	228	30	13.16
SP	PRESIDENTE EPITACIO	1094	396	36.20
SP	PRESIDENTE PRUDENTE	4284	983	22.95
SP	PRESIDENTE VENCESLAU	936	258	27.56
SP	PROMISSAO	994	254	25.55
SP	QUADRA	44	6	13.64
SP	QUATA	315	98	31.11
SP	QUEIROZ	32	14	43.75
SP	QUELUZ	125	31	24.80
SP	QUINTANA	122	44	36.07
SP	RACATUBA	1	0	0.00
SP	RAFARD	180	38	21.11
SP	RANCHARIA	813	225	27.68
SP	RANCO DA ROCHA	1	0	0.00
SP	REDENCAO DA SERRA	41	4	9.76
SP	REGENTE FEIJO	337	94	27.89
SP	REGINOPOLIS	134	22	16.42
SP	REGISTRO	1591	417	26.21
SP	RESTINGA	86	25	29.07
SP	RIBEIRA	63	17	26.98
SP	RIBEIRAO BONITO	228	59	25.88
SP	RIBEIRAO BRANCO	302	52	17.22
SP	RIBEIRAO CORRENTE	77	29	37.66
SP	RIBEIRAO DO SUL	130	21	16.15
SP	RIBEIRAO DOS INDIOS	65	17	26.15
SP	RIBEIRAO GRANDE	139	14	10.07
SP	RIBEIRAO PIRES	3075	875	28.46
SP	RIBEIRAO PRETO	14918	2909	19.50
SP	RIFAINA	25	1	4.00
SP	RINCAO	176	55	31.25
SP	RINOPOLIS	162	36	22.22
SP	RIO CLARO	4716	798	16.92
SP	RIO DAS PEDRAS	656	186	28.35
SP	RIO GRANDE DA SERRA	1197	462	38.60
SP	RIOLANDIA	149	40	26.85
SP	RIVERSUL	143	14	9.79
SP	ROSANA	612	258	42.16
SP	ROSEIRA	172	38	22.09
SP	RUBIACEA	37	9	24.32
SP	RUBINEIA	58	15	25.86
SP	S LOURENCO DA SERRA	1	0	0.00
SP	SABINO	109	31	28.44
SP	SAGRES	19	8	42.11
SP	SALES	63	18	28.57
SP	SALES OLIVEIRA	312	31	9.94
SP	SALESOPOLIS	377	57	15.12
SP	SALMOURAO	42	12	28.57
SP	SALTINHO	120	8	6.67
SP	SALTO	2899	684	23.59
SP	SALTO DE PIRAPORA	1082	263	24.31
SP	SALTO GRANDE	158	20	12.66
SP	SANDOVALINA	108	54	50.00
SP	SANTA ADELIA	154	26	16.88
SP	SANTA ALBERTINA	60	10	16.67
SP	SANTA BARBAR D OESTE	1	0	0.00
SP	SANTA BARBARA D OESTE	3554	776	21.83
SP	SANTA BRANCA	348	69	19.83
SP	SANTA CLARA D OESTE	55	18	32.73
SP	SANTA CRUZ DA CONCEICAO	109	14	12.84
SP	SANTA CRUZ DA ESPERANCA	50	10	20.00
SP	SANTA CRUZ DAS PALMEIRAS	660	168	25.45
SP	SANTA CRUZ DO RIO PARDO	799	104	13.02
SP	SANTA ERNESTINA	180	73	40.56
SP	SANTA FE DO SUL	557	99	17.77
SP	SANTA GERTRUDES	462	121	26.19
SP	SANTA ISABEL	1477	347	23.49
SP	SANTA LUCIA	151	31	20.53
SP	SANTA MARIA DA SERRA	90	22	24.44
SP	SANTA MERCEDES	23	8	34.78
SP	SANTA RITA D OESTE	37	4	10.81
SP	SANTA RITA DO PASSA QUATRO	722	138	19.11
SP	SANTA ROSA DE VITERBO	646	157	24.30
SP	SANTA SALETE	20	0	0.00
SP	SANTANA DA PONTE PENSA	44	8	18.18
SP	SANTANA DE PARNAIBA	2903	976	33.62
SP	SANTANDRE	1	0	0.00
SP	SANTO ANASTACIO	462	98	21.21
SP	SANTO ANDRE	15910	3694	23.22
SP	SANTO ANTONIO DA ALEGRIA	137	25	18.25
SP	SANTO ANTONIO DE POSSE	322	52	16.15
SP	SANTO ANTONIO DO ARACANGUA	101	43	42.57
SP	SANTO ANTONIO DO JARDIM	146	9	6.16
SP	SANTO ANTONIO DO PINHAL	131	24	18.32
SP	SANTO EXPEDITO	43	12	27.91
SP	SANTOPOLIS DO AGUAPEI	79	23	29.11
SP	SANTOS	7897	1842	23.33
SP	SAO BENTO DO SAPUCAI	271	31	11.44
SP	SAO BERNARDO DO CAMPO	19189	5479	28.55
SP	SAO BERNARDO DOAMPO	1	0	0.00
SP	SAO CAETANO DO SUL	3203	474	14.80
SP	SAO CARLOS	9318	1719	18.45
SP	SAO FRANCISCO	59	12	20.34
SP	SAO JOAO DA BOA VISTA	1715	222	12.94
SP	SAO JOAO DAS DUAS PONTES	39	8	20.51
SP	SAO JOAO DE IRACEMA	42	6	14.29
SP	SAO JOAO DO PAU D ALHO	54	9	16.67
SP	SAO JOAQUIM DA BARRA	1308	318	24.31
SP	SAO JOE DOS CAMPOS	1	0	0.00
SP	SAO JOSE DA BELA VISTA	66	15	22.73
SP	SAO JOSE DO BARREIRO	39	8	20.51
SP	SAO JOSE DO RIO PARDO	1217	189	15.53
SP	SAO JOSE DO RIO PRETO	8909	1556	17.47
SP	SAO JOSE DOS CAMPOS	18761	3830	20.41
SP	SAO LOURENCO DA SERRA	423	123	29.08
SP	SAO LUIS DO PARAITINGA	134	9	6.72
SP	SAO MANUEL	642	97	15.11
SP	SAO MIGUEL ARCANJO	831	136	16.37
SP	SAO PALO	3	0	0.00
SP	SAO PAULO	244953	73991	30.21
SP	SAO PAUO	1	0	0.00
SP	SAO PEDRO	536	88	16.42
SP	SAO PEDRO DO TURVO	106	15	14.15
SP	SAO ROQUE	1688	349	20.68
SP	SAO SEBASTIAO	1574	557	35.39
SP	SAO SEBASTIAO DA GRAMA	208	39	18.75
SP	SAO SIMAO	399	65	16.29
SP	SAO VICENTE	6425	2428	37.79
SP	SARAPUI	197	30	15.23
SP	SARUTAIA	48	6	12.50
SP	SEBASTIANOPOLIS DO SUL	64	11	17.19
SP	SERRA AZUL	156	42	26.92
SP	SERRA NEGRA	611	72	11.78
SP	SERRANA	826	294	35.59
SP	SERTAOZINHO	3196	1059	33.14
SP	SETE BARRAS	386	130	33.68
SP	SEVERINIA	253	77	30.43
SP	SILVEIRAS	74	18	24.32
SP	SO JOSE DOS CAMPOS	1	0	0.00
SP	SO PAULO	1	0	0.00
SP	SOCORRO	927	78	8.41
SP	SOROBA	1	1	100.00
SP	SOROCAA	1	0	0.00
SP	SOROCABA	15757	3075	19.52
SP	SPAULO	1	1	100.00
SP	SUD MENNUCCI	177	51	28.81
SP	SUMARE	5108	1674	32.77
SP	SUZANAPOLIS	32	12	37.50
SP	SUZANO	6582	2279	34.62
SP	TABAPUA	137	28	20.44
SP	TABATINGA	359	74	20.61
SP	TABOAO DA SERRA	6706	2607	38.88
SP	TACIBA	100	28	28.00
SP	TAGUAI	225	23	10.22
SP	TAIACU	120	24	20.00
SP	TAIUVA	155	16	10.32
SP	TAMBAU	473	105	22.20
SP	TANABI	436	57	13.07
SP	TAPIRAI	214	48	22.43
SP	TAPIRATIBA	269	65	24.16
SP	TAQUARAL	65	10	15.38
SP	TAQUARITINGA	973	215	22.10
SP	TAQUARITUBA	541	77	14.23
SP	TAQUARIVAI	113	16	14.16
SP	TARABAI	149	55	36.91
SP	TARUMA	205	52	25.37
SP	TATU	1	0	0.00
SP	TATUI	2305	339	14.71
SP	TAUBATE	4753	858	18.05
SP	TEJUPA	88	4	4.55
SP	TEODORO SAMPAIO	454	187	41.19
SP	TERRA ROXA	194	38	19.59
SP	TIETE	832	136	16.35
SP	TIMBURI	55	3	5.45
SP	TORRE DE PEDRA	19	1	5.26
SP	TORRINHA	173	10	5.78
SP	TRABIJU	37	7	18.92
SP	TREMEMBE	599	107	17.86
SP	TRES FRONTEIRAS	80	15	18.75
SP	TUIUTI	93	13	13.98
SP	TUPA	1498	399	26.64
SP	TUPI PAULISTA	212	19	8.96
SP	TURIUBA	62	5	8.06
SP	TURMALINA	47	5	10.64
SP	UBARANA	77	23	29.87
SP	UBATUBA	2243	700	31.21
SP	UBIRAJARA	86	15	17.44
SP	UCHOA	178	33	18.54
SP	UNIAO PAULISTA	14	3	21.43
SP	URANIA	154	23	14.94
SP	URU	33	2	6.06
SP	URUPES	234	30	12.82
SP	VALENTIM GENTIL	217	41	18.89
SP	VALINHOS	2345	422	18.00
SP	VALPARAISO	311	112	36.01
SP	VARGEM	166	35	21.08
SP	VARGEM GRANDE DO SUL	697	116	16.64
SP	VARGEM GRANDE PAULISTA	1238	350	28.27
SP	VARZEA PAULISTA	1992	509	25.55
SP	VERA CRUZ	249	81	32.53
SP	VINHEDO	1309	260	19.86
SP	VIRADOURO	351	64	18.23
SP	VISTA ALEGRE DO ALTO	116	23	19.83
SP	VITORIA BRASIL	27	5	18.52
SP	VOTORANTIM	2615	497	19.01
SP	VOTUPORANGA	1666	264	15.85
SP	ZACARIAS	36	7	19.44
TO	ABREULANDIA	43	24	55.81
TO	AGUIARNOPOLIS	85	52	61.18
TO	ALIANCA DO TOCANTINS	106	63	59.43
TO	ALMAS	116	74	63.79
TO	ALVORADA	164	89	54.27
TO	ANANAS	271	176	64.94
TO	ANGICO	92	54	58.70
TO	APARECIDA DO RIO NEGRO	61	37	60.66
TO	ARAGOMINAS	85	45	52.94
TO	ARAGUACEMA	66	45	68.18
TO	ARAGUACU	114	58	50.88
TO	ARAGUAINA	5420	3124	57.64
TO	ARAGUANA	184	123	66.85
TO	ARAGUATINS	787	499	63.41
TO	ARAPOEMA	156	97	62.18
TO	ARRAIAS	270	122	45.19
TO	AUGUSTINOPOLIS	314	179	57.01
TO	AURORA DO TOCANTINS	28	16	57.14
TO	AXIXA DO TOCANTINS	219	128	58.45
TO	BABACULANDIA	98	56	57.14
TO	BANDEIRANTES DO TOCANTINS	30	23	76.67
TO	BARRA DO OURO	76	55	72.37
TO	BARROLANDIA	106	67	63.21
TO	BERNARDO SAYAO	95	46	48.42
TO	BOM JESUS DO TOCANTINS	40	27	67.50
TO	BRASILANDIA DO TOCANTINS	42	20	47.62
TO	BREJINHO DE NAZARE	273	131	47.99
TO	BURITI DO TOCANTINS	177	110	62.15
TO	CACHOEIRINHA	27	13	48.15
TO	CAMPOS LINDOS	29	14	48.28
TO	CARIRI DO TOCANTINS	120	66	55.00
TO	CARMOLANDIA	29	18	62.07
TO	CARRASCO BONITO	47	34	72.34
TO	CASEARA	86	60	69.77
TO	CENTENARIO	16	14	87.50
TO	CHAPADA DA NATIVIDADE	70	42	60.00
TO	CHAPADA DE AREIA	4	1	25.00
TO	COLINAS DO TOCANTINS	772	405	52.46
TO	COLMEIA	178	107	60.11
TO	COMBINADO	114	55	48.25
TO	CONCEICAO DO TOCANTINS	89	50	56.18
TO	COUTO MAGALHAES	64	30	46.88
TO	CRISTALANDIA	164	71	43.29
TO	CRIXAS DO TOCANTINS	36	26	72.22
TO	DARCINOPOLIS	74	53	71.62
TO	DIANOPOLIS	394	244	61.93
TO	DIVINOPOLIS DO TOCANTINS	159	91	57.23
TO	DOIS IRMAOS DO TOCANTINS	80	57	71.25
TO	DUERE	40	26	65.00
TO	ESPERANTINA	101	56	55.45
TO	FATIMA	88	55	62.50
TO	FIGUEIROPOLIS	102	65	63.73
TO	FILADELFIA	129	74	57.36
TO	FORMOSO DO ARAGUAIA	424	254	59.91
TO	FORTALEZA DO TABOCAO	63	37	58.73
TO	GOIANORTE	62	27	43.55
TO	GOIATINS	89	58	65.17
TO	GUARAI	446	287	64.35
TO	GURUPI	1405	753	53.59
TO	IPUEIRAS	44	35	79.55
TO	ITACAJA	123	76	61.79
TO	ITAGUATINS	74	55	74.32
TO	ITAPIRATINS	40	27	67.50
TO	ITAPORA DO TOCANTINS	24	13	54.17
TO	JAU DO TOCANTINS	26	12	46.15
TO	JUARINA	59	32	54.24
TO	LAGOA DA CONFUSAO	151	99	65.56
TO	LAGOA DO TOCANTINS	74	42	56.76
TO	LAJEADO	66	33	50.00
TO	LAVANDEIRA	53	25	47.17
TO	LIZARDA	39	36	92.31
TO	LUZINOPOLIS	46	32	69.57
TO	MARIANOPOLIS DO TOCANTINS	30	16	53.33
TO	MATEIROS	64	45	70.31
TO	MAURILANDIA DO TOCANTINS	37	28	75.68
TO	MIRACEMA DO TOCANTINS	687	424	61.72
TO	MIRANORTE	316	162	51.27
TO	MONTE DO CARMO	143	94	65.73
TO	MONTE SANTO DO TOCANTINS	20	16	80.00
TO	MURICILANDIA	28	16	57.14
TO	NATIVIDADE	138	81	58.70
TO	NAZARE	117	66	56.41
TO	NOVA OLINDA	179	110	61.45
TO	NOVA ROSALANDIA	54	36	66.67
TO	NOVO ACORDO	137	98	71.53
TO	NOVO ALEGRE	83	53	63.86
TO	NOVO JARDIM	6	4	66.67
TO	OLIVEIRA DE FATIMA	16	8	50.00
TO	PALMAS	13358	7180	53.75
TO	PALMEIRANTE	78	52	66.67
TO	PALMEIRAS DO TOCANTINS	134	93	69.40
TO	PALMEIROPOLIS	160	99	61.88
TO	PARAISO DO OCANTINS	1	1	100.00
TO	PARAISO DO TOCANTINS	1392	775	55.68
TO	PARAISO DO TOCATINS	1	0	0.00
TO	PARANA	119	61	51.26
TO	PAU D ARCO	69	35	50.72
TO	PEDRO AFONSO	220	136	61.82
TO	PEIXE	117	61	52.14
TO	PEQUIZEIRO	115	84	73.04
TO	PINDORAMA DO TOCANTINS	62	35	56.45
TO	PIRAQUE	65	44	67.69
TO	PIUM	61	31	50.82
TO	PONTE ALTA DO BOM JESUS	74	42	56.76
TO	PONTE ALTA DO TOCANTINS	144	99	68.75
TO	PORTO ALEGRE DO TOCANTINS	43	20	46.51
TO	PORTO NACIONAL	2325	1307	56.22
TO	PRAIA NORTE	153	89	58.17
TO	PRESIDENTE KENNEDY	44	32	72.73
TO	PUGMIL	26	16	61.54
TO	RECURSOLANDIA	35	18	51.43
TO	RIACHINHO	78	43	55.13
TO	RIO DA CONCEICAO	20	12	60.00
TO	RIO DOS BOIS	27	22	81.48
TO	RIO SONO	77	62	80.52
TO	SAMPAIO	59	36	61.02
TO	SANDOLANDIA	43	33	76.74
TO	SANTA FE DO ARAGUAIA	110	66	60.00
TO	SANTA MARIA DO TOCANTINS	74	50	67.57
TO	SANTA RITA DO TOCANTINS	48	31	64.58
TO	SANTA ROSA DO TOCANTINS	86	52	60.47
TO	SANTA TEREZA DO TOCANTINS	84	51	60.71
TO	SANTA TEREZINHA DO TOCANTINS	54	38	70.37
TO	SAO BENTO DO TOCANTINS	53	34	64.15
TO	SAO FELIX DO TOCANTINS	35	26	74.29
TO	SAO MIGUEL DO TOCANTINS	254	149	58.66
TO	SAO SALVADOR DO TOCANTINS	40	29	72.50
TO	SAO SEBASTIAO DO TOCANTINS	50	26	52.00
TO	SAO VALERIO	75	41	54.67
TO	SILVANOPOLIS	127	77	60.63
TO	SITIO NOVO DO TOCANTINS	169	107	63.31
TO	SUCUPIRA	26	18	69.23
TO	TAGUATINGA	167	100	59.88
TO	TAIPAS DO TOCANTINS	34	20	58.82
TO	TALISMA	76	53	69.74
TO	TOCANTINIA	54	29	53.70
TO	TOCANTINOPOLIS	548	338	61.68
TO	TUPIRAMA	18	11	61.11
TO	TUPIRATINS	35	27	77.14
TO	WANDERLANDIA	171	121	70.76
TO	XAMBIOA	415	230	55.42
