uf	municipio	total	quantidade	percentual
PB	ALAGOA GRANDE	744	22	2.96
PB	ALAGOA NOVA	667	22	3.30
PB	ALAGOINHA	421	17	4.04
PB	ALCANTIL	127	3	2.36
PB	ALGODAO DE JANDAIRA	95	3	3.16
PB	ALHANDRA	442	24	5.43
PB	AMPARO	92	6	6.52
PB	APARECIDA	278	6	2.16
PB	ARACAGI	236	5	2.12
PB	ARARA	300	5	1.67
PB	ARARUNA	249	8	3.21
PB	AREIA	772	42	5.44
PB	AREIA DE BARAUNAS	54	1	1.85
PB	AREIAL	228	10	4.39
PB	AROEIRAS	434	16	3.69
PB	ASSUNCAO	132	6	4.55
PB	BAIA DA TRAICAO	192	2	1.04
PB	BANANEIRAS	419	17	4.06
PB	BARAUNA	198	6	3.03
PB	BARRA DE SANTA ROSA	425	12	2.82
PB	BARRA DE SANTANA	210	2	0.95
PB	BARRA DE SAO MIGUEL	94	1	1.06
PB	BAYEUX	3130	139	4.44
PB	BELEM	347	2	0.58
PB	BELEM DO BREJO DO CRUZ	201	5	2.49
PB	BERNARDINO BATISTA	74	1	1.35
PB	BOA VENTURA	207	2	0.97
PB	BOA VISTA	303	16	5.28
PB	BOM JESUS	151	4	2.65
PB	BOM SUCESSO	172	4	2.33
PB	BONITO DE SANTA FE	315	2	0.63
PB	BOQUEIRAO	578	28	4.84
PB	BORBOREMA	79	1	1.27
PB	BREJO DO CRUZ	336	2	0.60
PB	BREJO DOS SANTOS	206	5	2.43
PB	CAAPORA	400	27	6.75
PB	CABACEIRAS	190	4	2.11
PB	CABEDELO	1802	73	4.05
PB	CACHOEIRA DOS INDIOS	358	5	1.40
PB	CACIMBA DE AREIA	106	0	0.00
PB	CACIMBA DE DENTRO	352	9	2.56
PB	CACIMBAS	121	2	1.65
PB	CAICARA	186	2	1.08
PB	CAJAZEIRAS	3525	90	2.55
PB	CAJAZEIRINHAS	88	1	1.14
PB	CALDAS BRANDAO	87	6	6.90
PB	CAMALAU	86	3	3.49
PB	CAMPINA GRANDE	23168	889	3.84
PB	CAPIM	64	6	9.38
PB	CARAUBAS	41	2	4.88
PB	CARRAPATEIRA	127	1	0.79
PB	CASSERENGUE	91	1	1.10
PB	CATINGUEIRA	140	5	3.57
PB	CATOLE DO ROCHA	1050	25	2.38
PB	CATURITE	179	1	0.56
PB	CONCECAO	1	0	0.00
PB	CONCEICAO	504	15	2.98
PB	CONDADO	185	3	1.62
PB	CONDE	422	17	4.03
PB	CONGO	139	2	1.44
PB	COREMAS	383	5	1.31
PB	COXIXOLA	52	5	9.62
PB	CRUZ DO ESPIRITO SANTO	137	7	5.11
PB	CUBATI	194	4	2.06
PB	CUITE	975	30	3.08
PB	CUITE DE MAMANGUAPE	51	3	5.88
PB	CUITEGI	94	2	2.13
PB	CURRAL DE CIMA	76	3	3.95
PB	CURRAL VELHO	48	0	0.00
PB	DAMIAO	120	8	6.67
PB	DESTERRO	211	14	6.64
PB	DIAMANTE	236	7	2.97
PB	DONA INES	163	1	0.61
PB	DUAS ESTRADAS	51	4	7.84
PB	EMAS	141	1	0.71
PB	ESPERANCA	1165	37	3.18
PB	FAGUNDES	226	20	8.85
PB	FREI MARTINHO	106	3	2.83
PB	GADO BRAVO	222	3	1.35
PB	GUARABIRA	2019	61	3.02
PB	GURINHEM	247	4	1.62
PB	GURJAO	120	5	4.17
PB	IBIARA	120	4	3.33
PB	IGARACY	215	7	3.26
PB	IMACULADA	143	4	2.80
PB	INGA	431	18	4.18
PB	ITABAIANA	787	19	2.41
PB	ITAPORANGA	719	24	3.34
PB	ITAPOROROCA	279	5	1.79
PB	ITATUBA	218	5	2.29
PB	JACARAU	246	8	3.25
PB	JERICO	217	2	0.92
PB	JOAO ESSOA	1	0	0.00
PB	JOAO PESOA	1	0	0.00
PB	JOAO PESSOA	37410	1328	3.55
PB	JOCA CLAUDINO	97	2	2.06
PB	JUAREZ TAVORA	150	12	8.00
PB	JUAZEIRINHO	417	11	2.64
PB	JUNCO DO SERIDO	250	9	3.60
PB	JURIPIRANGA	190	10	5.26
PB	JURU	188	8	4.26
PB	LAGOA	118	2	1.69
PB	LAGOA DE DENTRO	142	5	3.52
PB	LAGOA SECA	757	26	3.43
PB	LASTRO	228	1	0.44
PB	LIVRAMENTO	179	1	0.56
PB	LOGRADOURO	71	1	1.41
PB	LUCENA	222	8	3.60
PB	MAE D AGUA	137	0	0.00
PB	MALTA	159	3	1.89
PB	MAMANGUAPE	786	28	3.56
PB	MANAIRA	250	5	2.00
PB	MARCACAO	126	3	2.38
PB	MARI	453	17	3.75
PB	MARIZOPOLIS	345	1	0.29
PB	MASSARANDUBA	239	9	3.77
PB	MATARACA	90	1	1.11
PB	MATINHAS	107	14	13.08
PB	MATO GROSSO	53	0	0.00
PB	MATUREIA	159	6	3.77
PB	MOGEIRO	176	3	1.70
PB	MONTADAS	162	4	2.47
PB	MONTE HOREBE	226	3	1.33
PB	MONTEIRO	1076	37	3.44
PB	MULUNGU	92	3	3.26
PB	NATUBA	106	1	0.94
PB	NAZAREZINHO	210	5	2.38
PB	NOVA FLORESTA	516	18	3.49
PB	NOVA FLORETA	1	0	0.00
PB	NOVA OLINDA	96	0	0.00
PB	NOVA PALMEIRA	150	5	3.33
PB	OLHO D AGUA	176	10	5.68
PB	OLIVEDOS	173	2	1.16
PB	OURO VELHO	66	7	10.61
PB	PARARI	30	0	0.00
PB	PASSAGEM	74	2	2.70
PB	PATOS	4700	142	3.02
PB	PAULISTA	426	13	3.05
PB	PEDRA BRANCA	104	1	0.96
PB	PEDRA LAVRADA	184	4	2.17
PB	PEDRAS DE FOGO	502	11	2.19
PB	PEDRO REGIS	50	1	2.00
PB	PIANCO	486	3	0.62
PB	PICUI	976	23	2.36
PB	PILAR	254	8	3.15
PB	PILOES	124	6	4.84
PB	PILOEZINHOS	81	2	2.47
PB	PIRPIRITUBA	180	1	0.56
PB	PITIMBU	191	4	2.09
PB	PITIMU	1	0	0.00
PB	POCINHOS	490	12	2.45
PB	POCO DANTAS	126	3	2.38
PB	POCO DE JOSE DE MOURA	215	3	1.40
PB	POMBAL	1585	38	2.40
PB	PRATA	146	8	5.48
PB	PRINCESA ISABEL	783	22	2.81
PB	PUXINANA	328	13	3.96
PB	QUEIMADAS	1265	40	3.16
PB	QUIXABA	34	3	8.82
PB	REMIGIO	722	26	3.60
PB	RIACHAO	59	2	3.39
PB	RIACHAO DO BACAMARTE	81	2	2.47
PB	RIACHAO DO POCO	71	0	0.00
PB	RIACHO DE SANTO ANTONIO	65	0	0.00
PB	RIACHO DOS CAVALOS	131	3	2.29
PB	RIO TINTO	437	12	2.75
PB	SALGADINHO	48	5	10.42
PB	SALGADO DE SAO FELIX	192	3	1.56
PB	SANTA CECILIA	60	1	1.67
PB	SANTA CRUZ	288	2	0.69
PB	SANTA HELENA	300	8	2.67
PB	SANTA INES	50	0	0.00
PB	SANTA LUZIA	683	25	3.66
PB	SANTA RITA	3323	138	4.15
PB	SANTA TERESINHA	201	3	1.49
PB	SANTANA DE MANGUEIRA	186	4	2.15
PB	SANTANA DOS GARROTES	146	6	4.11
PB	SANTO ANDRE	90	3	3.33
PB	SAO BENTINHO	133	2	1.50
PB	SAO BENTO	985	21	2.13
PB	SAO DOMINGOS	32	0	0.00
PB	SAO DOMINGOS DO CARIRI	59	4	6.78
PB	SAO FRANCISCO	173	4	2.31
PB	SAO JOAO DO CARIRI	148	6	4.05
PB	SAO JOAO DO RIO DO PEIXE	744	22	2.96
PB	SAO JOAO DO TIGRE	33	0	0.00
PB	SAO JOSE DA LAGOA TAPADA	244	4	1.64
PB	SAO JOSE DE CAIANA	89	4	4.49
PB	SAO JOSE DE ESPINHARAS	94	3	3.19
PB	SAO JOSE DE PIRANHAS	862	38	4.41
PB	SAO JOSE DE PRINCESA	36	0	0.00
PB	SAO JOSE DO BONFIM	123	2	1.63
PB	SAO JOSE DO BREJO DO CRUZ	48	1	2.08
PB	SAO JOSE DO SABUGI	171	6	3.51
PB	SAO JOSE DOS CORDEIROS	71	6	8.45
PB	SAO JOSE DOS RAMOS	64	1	1.56
PB	SAO MAMEDE	292	6	2.05
PB	SAO MIGUEL DE TAIPU	147	5	3.40
PB	SAO SEBASTIAO DE LAGOA DE ROCA	319	7	2.19
PB	SAO SEBASTIAO DO UMBUZEIRO	66	1	1.52
PB	SAPE	1033	41	3.97
PB	SERIDO	237	1	0.42
PB	SERRA BRANCA	573	23	4.01
PB	SERRA DA RAIZ	61	4	6.56
PB	SERRA GRANDE	159	5	3.14
PB	SERRA REDONDA	153	10	6.54
PB	SERRARIA	94	0	0.00
PB	SERTAOZINHO	138	4	2.90
PB	SOBRADO	91	2	2.20
PB	SOLANEA	711	26	3.66
PB	SOLEDADE	476	20	4.20
PB	SOSSEGO	125	3	2.40
PB	SOUSA	4440	122	2.75
PB	SUME	909	36	3.96
PB	TACIMA	160	8	5.00
PB	TAPEROA	281	10	3.56
PB	TAVARES	278	16	5.76
PB	TEIXEIRA	550	16	2.91
PB	TENORIO	105	0	0.00
PB	TRIUNFO	335	7	2.09
PB	UIRAUNA	756	27	3.57
PB	UMBUZEIRO	271	8	2.95
PB	VARZEA	143	2	1.40
PB	VIEIROPOLIS	229	14	6.11
PB	VISTA SERRANA	60	2	3.33
PB	ZABELE	67	0	0.00
PE	ABREU E LIMA	3747	109	2.91
PE	AFOGADOS DA INGAZEIRA	1008	41	4.07
PE	AFRANIO	800	12	1.50
PE	AGRESTINA	585	15	2.56
PE	AGUA PRETA	390	15	3.85
PE	AGUAS BELAS	679	23	3.39
PE	ALAGOINHA	411	6	1.46
PE	ALIANCA	813	15	1.85
PE	ALTINHO	482	6	1.24
PE	AMARAGIBE	1	0	0.00
PE	AMARAJI	361	12	3.32
PE	ANGELIM	292	10	3.42
PE	ARACOIABA	327	6	1.83
PE	ARARIPINA	988	36	3.64
PE	ARCOVERDE	1846	63	3.41
PE	BARRA DE GUABIRABA	285	8	2.81
PE	BARREIROS	894	12	1.34
PE	BELEM DE MARIA	133	4	3.01
PE	BELEM DO SAO FRANCISCO	648	9	1.39
PE	BELO JARDIM	1468	57	3.88
PE	BETANIA	132	4	3.03
PE	BEZERROS	1798	62	3.45
PE	BODOCO	535	9	1.68
PE	BOM CONSELHO	815	10	1.23
PE	BOM JARDIM	729	17	2.33
PE	BONITO	781	17	2.18
PE	BREJAO	216	5	2.31
PE	BREJINHO	218	15	6.88
PE	BREJO DA MADRE DE DEUS	726	30	4.13
PE	BUENOS AIRES	272	15	5.51
PE	BUIQUE	580	19	3.28
PE	CABO DE SANTO AGOSTINHO	4650	127	2.73
PE	CABROBO	902	23	2.55
PE	CACHOEIRINHA	385	7	1.82
PE	CAETES	483	18	3.73
PE	CALCADO	200	3	1.50
PE	CALUMBI	199	3	1.51
PE	CAMARAGIBE	7226	244	3.38
PE	CAMOCIM DE SAO FELIX	533	9	1.69
PE	CAMUTANGA	247	5	2.02
PE	CANHOTINHO	414	11	2.66
PE	CAPOEIRAS	425	10	2.35
PE	CARNAIBA	500	20	4.00
PE	CARNAUBEIRA DA PENHA	247	0	0.00
PE	CARPINA	2990	92	3.08
PE	CARUARU	9993	355	3.55
PE	CASINHAS	205	2	0.98
PE	CATENDE	693	14	2.02
PE	CEDRO	645	14	2.17
PE	CHA DE ALEGRIA	289	5	1.73
PE	CHA GRANDE	402	9	2.24
PE	CONDADO	635	15	2.36
PE	CORRENTES	353	18	5.10
PE	CORTES	237	2	0.84
PE	CUMARU	360	11	3.06
PE	CUPIRA	702	22	3.13
PE	CUSTODIA	805	42	5.22
PE	DORMENTES	637	13	2.04
PE	ESCADA	1256	22	1.75
PE	EXU	848	17	2.00
PE	FEIRA NOVA	750	16	2.13
PE	FERNANDO DE NORONHA	36	4	11.11
PE	FERREIROS	314	4	1.27
PE	FLORES	441	13	2.95
PE	FLORESTA	1243	21	1.69
PE	FREI MIGUELINHO	203	0	0.00
PE	GAMELEIRA	388	14	3.61
PE	GARANHssUNS	1	0	0.00
PE	GARANHUNS	6011	209	3.48
PE	GLORIA DO GOITA	765	16	2.09
PE	GOIANA	1694	61	3.60
PE	GRANITO	269	3	1.12
PE	GRAVATA	2344	56	2.39
PE	IATI	303	13	4.29
PE	IBIMIRIM	386	14	3.63
PE	IBIRAJUBA	117	2	1.71
PE	IGARASSU	2536	64	2.52
PE	IGUARACI	269	9	3.35
PE	ILHA DE ITAMARACA	425	12	2.82
PE	INAJA	85	1	1.18
PE	INGAZEIRA	125	5	4.00
PE	IPOJUCA	1179	26	2.21
PE	IPUBI	357	21	5.88
PE	ITACURUBA	127	1	0.79
PE	ITAIBA	235	6	2.55
PE	ITAMBE	655	28	4.27
PE	ITAPETIM	316	18	5.70
PE	ITAPISSUMA	475	14	2.95
PE	ITAQUITINGA	174	1	0.57
PE	JABOATAO DOS GUARARAPES	22426	667	2.97
PE	JABOATAO DOS UARARAPES	1	0	0.00
PE	JABOATAO DOSGUARARAPES	1	0	0.00
PE	JABOATO DOS GUARARAPES	1	0	0.00
PE	JAQUEIRA	208	5	2.40
PE	JATAUBA	231	17	7.36
PE	JATOBA	439	6	1.37
PE	JBOATAO DOS GUARARAPES	2	0	0.00
PE	JOAO ALFREDO	435	8	1.84
PE	JOAQUIM NABUCO	251	14	5.58
PE	JUCATI	231	5	2.16
PE	JUPI	380	19	5.00
PE	JUREMA	344	6	1.74
PE	LAGOA DE ITAENGA	777	7	0.90
PE	LAGOA DO CARRO	516	10	1.94
PE	LAGOA DO OURO	283	10	3.53
PE	LAGOA DOS GATOS	289	9	3.11
PE	LAGOA GRANDE	565	19	3.36
PE	LAJEDO	968	46	4.75
PE	LIMOEIRO	2055	35	1.70
PE	MACAPARANA	599	13	2.17
PE	MACHADOS	207	3	1.45
PE	MANARI	38	2	5.26
PE	MARAIAL	148	4	2.70
PE	MIRANDIBA	384	3	0.78
PE	MOREILANDIA	398	8	2.01
PE	MORENO	1659	44	2.65
PE	NAZARE DA MATA	1244	23	1.85
PE	OLINDA	15735	465	2.96
PE	OROBO	653	9	1.38
PE	OROCO	317	7	2.21
PE	OURICURI	1152	27	2.34
PE	PALMARES	1311	40	3.05
PE	PALMEIRINA	167	4	2.40
PE	PANELAS	598	23	3.85
PE	PARANATAMA	284	8	2.82
PE	PARNAMIRIM	455	3	0.66
PE	PASSIRA	781	5	0.64
PE	PAUDALHO	1698	36	2.12
PE	PAULISTA	12525	449	3.58
PE	PEDRA	322	8	2.48
PE	PESQUEIRA	2223	53	2.38
PE	PETROLANDIA	712	18	2.53
PE	PETROLINA	17786	565	3.18
PE	POCAO	303	13	4.29
PE	POMBOS	461	12	2.60
PE	PRIMAVERA	122	5	4.10
PE	QUIPAPA	572	15	2.62
PE	QUIXABA	191	5	2.62
PE	RECIFE	67278	1829	2.72
PE	RIACHO DAS ALMAS	251	2	0.80
PE	RIBEIRAO	760	20	2.63
PE	RIO FORMOSO	441	8	1.81
PE	SAIRE	255	15	5.88
PE	SALGADINHO	88	2	2.27
PE	SALGUEIRO	2038	47	2.31
PE	SALOA	290	13	4.48
PE	SANHARO	556	15	2.70
PE	SANTA CRUZ	188	1	0.53
PE	SANTA CRUZ DA BAIXA VERDE	470	11	2.34
PE	SANTA CRUZ DO CAPIBARIBE	2527	119	4.71
PE	SANTA FILOMENA	194	4	2.06
PE	SANTA MARIA DA BOA VISTA	1046	34	3.25
PE	SANTA MARIA DO CAMBUCA	142	4	2.82
PE	SANTA TEREZINHA	297	13	4.38
PE	SAO BENEDITO DO SUL	91	2	2.20
PE	SAO BENTO DO UNA	779	22	2.82
PE	SAO CAITANO	727	21	2.89
PE	SAO JAO	1	0	0.00
PE	SAO JOAO	558	25	4.48
PE	SAO JOAQUIM DO MONTE	373	4	1.07
PE	SAO JOSE DA COROA GRANDE	299	6	2.01
PE	SAO JOSE DO BELMONTE	1157	19	1.64
PE	SAO JOSE DO EGITO	1150	35	3.04
PE	SAO LOURENCO DA MATA	3801	82	2.16
PE	SAO VICENTE FERRER	325	4	1.23
PE	SERRA TALHADA	3177	87	2.74
PE	SERRITA	435	5	1.15
PE	SERTANIA	819	20	2.44
PE	SIRINHAEM	498	8	1.61
PE	SOLIDAO	113	1	0.88
PE	SURUBIM	1659	31	1.87
PE	TABIRA	782	25	3.20
PE	TACAIMBO	153	5	3.27
PE	TACARATU	389	5	1.29
PE	TAMANDARE	270	11	4.07
PE	TAQUARITINGA DO NORTE	517	14	2.71
PE	TEREZINHA	168	3	1.79
PE	TERRA NOVA	290	0	0.00
PE	TIMBAUBA	1391	25	1.80
PE	TORITAMA	554	19	3.43
PE	TRACUNHAEM	394	5	1.27
PE	TRINDADE	526	23	4.37
PE	TRIUNFO	878	41	4.67
PE	TUPANATINGA	247	8	3.24
PE	TUPARETAMA	367	9	2.45
PE	VENTUROSA	494	12	2.43
PE	VERDEJANTE	223	1	0.45
PE	VERTENTE DO LERIO	131	1	0.76
PE	VERTENTES	274	10	3.65
PE	VICENCIA	886	9	1.02
PE	VITORIA DE SANTO ANAO	1	0	0.00
PE	VITORIA DE SANTO ANTAO	3615	70	1.94
PE	XEXEU	205	15	7.32
PI	ACAUA	30	1	3.33
PI	AGRICOLANDIA	136	4	2.94
PI	AGUA BRANCA	516	16	3.10
PI	ALAGOINHA DO PIAUI	70	6	8.57
PI	ALEGRETE DO PIAUI	103	3	2.91
PI	ALTO LONGA	385	7	1.82
PI	ALTOS	1922	15	0.78
PI	ALVORADA DO GURGUEIA	99	4	4.04
PI	AMARANTE	534	16	3.00
PI	ANGICAL DO PIAUI	299	13	4.35
PI	ANISIO DE ABREU	160	2	1.25
PI	ANTONIO ALMEIDA	79	0	0.00
PI	AROAZES	186	5	2.69
PI	AROEIRAS DO ITAIM	35	0	0.00
PI	ARRAIAL	269	11	4.09
PI	ASSUNCAO DO PIAUI	87	0	0.00
PI	AVELINO LOPES	127	4	3.15
PI	BAIXA GRANDE DO RIBEIRO	109	8	7.34
PI	BARRA D ALCANTARA	79	5	6.33
PI	BARRAS	1546	26	1.68
PI	BARREIRAS DO PIAUI	38	1	2.63
PI	BARRO DURO	157	3	1.91
PI	BATALHA	590	8	1.36
PI	BELA VISTA DO PIAUI	76	0	0.00
PI	BELEM DO PIAUI	43	0	0.00
PI	BENEDITINOS	160	6	3.75
PI	BERTOLINIA	216	8	3.70
PI	BETANIA DO PIAUI	44	2	4.55
PI	BOA HORA	165	2	1.21
PI	BOCAINA	135	1	0.74
PI	BOM JESUS	1276	62	4.86
PI	BOM PRINCIPIO DO PIAUI	85	0	0.00
PI	BONFIM DO PIAUI	67	1	1.49
PI	BOQUEIRAO DO PIAUI	125	0	0.00
PI	BRASILEIRA	129	1	0.78
PI	BREJO DO PIAUI	49	0	0.00
PI	BURITI DOS LOPES	693	11	1.59
PI	BURITI DOS MONTES	228	3	1.32
PI	CABECEIRAS DO PIAUI	317	7	2.21
PI	CAJAZEIRAS DO PIAUI	114	1	0.88
PI	CAJUEIRO DA PRAIA	106	0	0.00
PI	CALDEIRAO GRANDE DO PIAUI	52	2	3.85
PI	CAMPINAS DO PIAUI	47	2	4.26
PI	CAMPO ALEGRE DO FIDALGO	38	1	2.63
PI	CAMPO GRANDE DO PIAUI	117	0	0.00
PI	CAMPO LARGO DO PIAUI	78	2	2.56
PI	CAMPO MAIOR	2582	15	0.58
PI	CAMPO MIOR	1	0	0.00
PI	CANAVIEIRA	33	3	9.09
PI	CANTO DO BURITI	475	6	1.26
PI	CANTO DO BURTI	1	0	0.00
PI	CAPITAO DE CAMPOS	570	12	2.11
PI	CAPITAO GERVASIO OLIVEIRA	32	0	0.00
PI	CARACOL	125	4	3.20
PI	CARAUBAS DO PIAUI	39	1	2.56
PI	CARIDADE DO PIAUI	59	1	1.69
PI	CASTELO DO PIAUI	496	11	2.22
PI	CAXINGO	79	0	0.00
PI	COCAL	315	5	1.59
PI	COCAL DE TELHA	115	1	0.87
PI	COCAL DOS ALVES	56	0	0.00
PI	COIVARAS	140	1	0.71
PI	COLONIA DO GURGUEIA	210	4	1.90
PI	COLONIA DO PIAUI	208	4	1.92
PI	CONCEICAO DO CANINDE	118	8	6.78
PI	CORONEL JOSE DIAS	52	0	0.00
PI	CORRENTE	1334	48	3.60
PI	CRISTALANDIA DO PIAUI	138	14	10.14
PI	CRISTINO CASTRO	277	5	1.81
PI	CURIMATA	212	1	0.47
PI	CURRAIS	41	0	0.00
PI	CURRAL NOVO DO PIAUI	4	2	50.00
PI	CURRALINHOS	46	1	2.17
PI	DEMERVAL LOBAO	488	25	5.12
PI	DIRCEU ARCOVERDE	86	2	2.33
PI	DOM EXPEDITO LOPES	363	13	3.58
PI	DOM INOCENCIO	92	0	0.00
PI	DOMINGOS MOURAO	86	3	3.49
PI	ELESBAO VELOSO	322	11	3.42
PI	ELISEU MARTINS	150	1	0.67
PI	ESPERANTINA	810	19	2.35
PI	FARTURA DO PIAUI	66	7	10.61
PI	FLORES DO PIAUI	45	1	2.22
PI	FLORESTA DO PIAUI	69	3	4.35
PI	FLORIANO	5098	218	4.28
PI	FLORIAO	1	0	0.00
PI	FRANCINOPOLIS	57	6	10.53
PI	FRANCISCO AYRES	103	11	10.68
PI	FRANCISCO MACEDO	17	1	5.88
PI	FRANCISCO SANTOS	247	2	0.81
PI	FRONTEIRAS	210	8	3.81
PI	GEMINIANO	133	1	0.75
PI	GILBUES	136	1	0.74
PI	GUADALUPE	296	13	4.39
PI	GUARIBAS	33	0	0.00
PI	HUGO NAPOLEAO	81	3	3.70
PI	ILHA GRANDE	352	1	0.28
PI	INHUMA	413	11	2.66
PI	IPIRANGA DO PIAUI	221	7	3.17
PI	ISAIAS COELHO	118	1	0.85
PI	ITAINOPOLIS	241	3	1.24
PI	ITAUEIRA	185	3	1.62
PI	JACOBINA DO PIAUI	71	1	1.41
PI	JAICOS	327	10	3.06
PI	JARDIM DO MULATO	147	4	2.72
PI	JATOBA DO PAUI	1	0	0.00
PI	JATOBA DO PIAUI	143	0	0.00
PI	JERUMENHA	79	10	12.66
PI	JOAO COSTA	40	5	12.50
PI	JOAQUIM PIRES	179	5	2.79
PI	JOCA MARQUES	49	0	0.00
PI	JOSE DE FREITAS	1328	23	1.73
PI	JUAZEIRO DO PIAUI	195	4	2.05
PI	JULIO BORGES	57	0	0.00
PI	JUREMA	111	1	0.90
PI	LAGOA ALEGRE	125	1	0.80
PI	LAGOA DE SAO FRANCISCO	71	3	4.23
PI	LAGOA DO BARRO DO PIAUI	28	0	0.00
PI	LAGOA DO PIAUI	96	2	2.08
PI	LAGOA DO SITIO	114	2	1.75
PI	LAGOINHA DO PIAUI	60	0	0.00
PI	LANDRI SALES	101	4	3.96
PI	LUIS CORREIA	712	13	1.83
PI	LUZILANDIA	492	13	2.64
PI	MADEIRO	109	2	1.83
PI	MANOEL EMIDIO	128	3	2.34
PI	MARCOLANDIA	67	6	8.96
PI	MARCOS PARENTE	87	1	1.15
PI	MASSAPE DO PIAUI	62	1	1.61
PI	MATIAS OLIMPIO	118	3	2.54
PI	MIGUEL ALVES	250	8	3.20
PI	MIGUEL LEAO	15	1	6.67
PI	MILTON BRANDAO	48	0	0.00
PI	MONSENHOR GIL	456	17	3.73
PI	MONSENHOR HIPOLITO	160	0	0.00
PI	MONTE ALEGRE DO PIAUI	100	2	2.00
PI	MORRO CABECA NO TEMPO	25	3	12.00
PI	MORRO DO CHAPEU DO PIAUI	99	0	0.00
PI	MURICI DOS PORTELAS	44	0	0.00
PI	NAZARE DO PIAUI	275	5	1.82
PI	NOSSA SENHORA DE NAZARE	115	0	0.00
PI	NOSSA SENHORA DOS REMEDIOS	166	2	1.20
PI	NOVA SANTA RITA	48	2	4.17
PI	NOVO ORIENTE DO PIAUI	118	2	1.69
PI	NOVO SANTO ANTONIO	59	2	3.39
PI	OEIRAS	1730	58	3.35
PI	OLHO D AGUA DO PIAUI	40	1	2.50
PI	PADRE MARCOS	66	3	4.55
PI	PAES LANDIM	77	2	2.60
PI	PAJEU DO PIAUI	50	1	2.00
PI	PALMEIRA DO PIAUI	106	9	8.49
PI	PALMEIRAIS	168	3	1.79
PI	PANDIM	1	0	0.00
PI	PAQUETA	44	3	6.82
PI	PARNAGUA	115	3	2.61
PI	PARNAIBA	8993	177	1.97
PI	PASSAGEM FRANCA DO PIAUI	66	6	9.09
PI	PATOS DO PIAUI	114	1	0.88
PI	PAU D ARCO DO PIAUI	34	2	5.88
PI	PAULISTANA	401	18	4.49
PI	PAVUSSU	14	0	0.00
PI	PEDRO II	886	10	1.13
PI	PEDRO LAURENTINO	45	2	4.44
PI	PICOS	4718	109	2.31
PI	PIMENTEIRAS	134	3	2.24
PI	PIO IX	236	9	3.81
PI	PIRACURUCA	757	20	2.64
PI	PIRIPIRI	2339	34	1.45
PI	PORTO	230	1	0.43
PI	PORTO ALEGRE DO PIAUI	45	0	0.00
PI	PRATA DO PIAUI	40	1	2.50
PI	QUEIMADA NOVA	23	2	8.70
PI	REDENCAO DO GURGUEIA	263	12	4.56
PI	REGENERACAO	623	29	4.65
PI	RIACHO FRIO	61	1	1.64
PI	RIBEIRA DO PIAUI	17	1	5.88
PI	RIBEIRO GONCALVES	138	2	1.45
PI	RIO GRANDE DO PIAUI	83	4	4.82
PI	SANTA CRUZ DO PIAUI	252	1	0.40
PI	SANTA CRUZ DOS MILAGRES	74	1	1.35
PI	SANTA FILOMENA	78	2	2.56
PI	SANTA LUZ	93	2	2.15
PI	SANTA ROSA DO PIAUI	103	3	2.91
PI	SANTANA DO PIAUI	111	2	1.80
PI	SANTO ANTONIO DE LISBOA	238	0	0.00
PI	SANTO ANTONIO DOS MILAGRES	105	1	0.95
PI	SANTO INACIO DO PIAUI	66	2	3.03
PI	SAO BRAZ DO PIAUI	88	5	5.68
PI	SAO FELIX DO PIAUI	80	6	7.50
PI	SAO FRANCISCO DE ASSIS DO PIAUI	72	4	5.56
PI	SAO FRANCISCO DO PIAUI	111	0	0.00
PI	SAO GONCALO DO GURGUEIA	54	0	0.00
PI	SAO GONCALO DO PIAUI	214	4	1.87
PI	SAO JOAO DA CANABRAVA	158	1	0.63
PI	SAO JOAO DA FRONTEIRA	69	4	5.80
PI	SAO JOAO DA SERRA	101	3	2.97
PI	SAO JOAO DA VARJOTA	160	0	0.00
PI	SAO JOAO DO ARRAIAL	55	1	1.82
PI	SAO JOAO DO PIAUI	447	22	4.92
PI	SAO JOSE DO DIVINO	159	3	1.89
PI	SAO JOSE DO PEIXE	79	3	3.80
PI	SAO JOSE DO PIAUI	110	1	0.91
PI	SAO JSE DO PEIXE	1	0	0.00
PI	SAO JULIAO	111	2	1.80
PI	SAO LOURENCO DO PIAUI	107	8	7.48
PI	SAO LUIS DO PIAUI	64	1	1.56
PI	SAO MIGUEL DA BAIXA GRANDE	28	1	3.57
PI	SAO MIGUEL DO FIDALGO	42	1	2.38
PI	SAO MIGUEL DO TAPUIO	264	1	0.38
PI	SAO PEDRO DO PIAUI	288	14	4.86
PI	SAO RAIMUNDO NONATO	1459	92	6.31
PI	SEBASTIAO BARROS	35	0	0.00
PI	SEBASTIAO LEAL	86	10	11.63
PI	SIGEFREDO PACHECO	182	1	0.55
PI	SIMOES	178	0	0.00
PI	SIMPLICIO MENDES	242	14	5.79
PI	SOCORRO DO PIAUI	67	2	2.99
PI	SUSSUAPARA	183	0	0.00
PI	TAMBORIL DO PIAUI	43	0	0.00
PI	TANQUE DO PIAUI	57	0	0.00
PI	TERESINA	58954	2397	4.07
PI	UNIAO	1343	28	2.08
PI	URUCUI	696	40	5.75
PI	VALENCA DO PIAUI	985	24	2.44
PI	VARZEA BRANCA	79	1	1.27
PI	VARZEA GRANDE	101	8	7.92
PI	VERA MENDES	49	2	4.08
PI	VILA NOVA DO PIAUI	81	3	3.70
